Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Retail Sales People,Product ID,Category,Sub-Category,Product Name,Returned,Sales,Quantity,Discount,Profit,Latitude,Longitude
357,CA-2016-138520,8/4/2016,8/4/2016,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,New York City,New York,10035,East,Chuck Magee,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",Not,17.04,4,0.00,6.99,40.7127281,-74.0060152
358,CA-2016-138520,8/4/2016,8/4/2016,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,New York City,New York,10035,East,Chuck Magee,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Not,34.40,5,0.00,15.82,40.7127281,-74.0060152
359,CA-2016-130001,4/23/2016,4/28/2016,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Charlotte,North Carolina,28205,South,Cassandra Brandow,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Not,36.24,5,0.20,11.32,35.2272086,-80.8430827
360,CA-2017-155698,8/3/2017,11/3/2017,First Class,VB-21745,Victoria Brennan,Corporate,United States,Columbus,Georgia,31907,South,Cassandra Brandow,OFF-AP-10001124,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,Not,647.84,8,0.00,168.44,32.4610708,-84.9880449
361,CA-2017-155698,8/3/2017,11/3/2017,First Class,VB-21745,Victoria Brennan,Corporate,United States,Columbus,Georgia,31907,South,Cassandra Brandow,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Not,20.70,2,0.00,9.94,32.4610708,-84.9880449
362,CA-2017-144904,9/25/2017,9/25/2017,Standard Class,KW-16435,Katrina Willman,Consumer,United States,New York City,New York,10009,East,Chuck Magee,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Not,20.70,2,0.00,9.94,40.7127281,-74.0060152
363,CA-2017-144904,9/25/2017,9/25/2017,Standard Class,KW-16435,Katrina Willman,Consumer,United States,New York City,New York,10009,East,Chuck Magee,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,Not,488.65,3,0.10,86.87,40.7127281,-74.0060152
364,CA-2017-144904,9/25/2017,9/25/2017,Standard Class,KW-16435,Katrina Willman,Consumer,United States,New York City,New York,10009,East,Chuck Magee,OFF-AR-10003732,Office Supplies,Art,Newell 333,Not,5.56,2,0.00,1.45,40.7127281,-74.0060152
365,CA-2017-144904,9/25/2017,9/25/2017,Standard Class,KW-16435,Katrina Willman,Consumer,United States,New York City,New York,10009,East,Chuck Magee,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,Not,47.12,8,0.00,20.73,40.7127281,-74.0060152
366,CA-2014-123344,9/24/2014,9/29/2014,Standard Class,JD-16060,Julia Dunbar,Consumer,United States,San Francisco,California,94109,West,Anna Andreadi,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",Not,211.96,4,0.00,8.48,37.7792588,-122.4193286
367,CA-2016-155516,10/21/2016,10/21/2016,Same Day,MK-17905,Michael Kennedy,Corporate,United States,Manchester,Connecticut,6040,East,Chuck Magee,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,Not,23.20,4,0.00,10.44,41.7834017,-72.5231973
368,CA-2016-155516,10/21/2016,10/21/2016,Same Day,MK-17905,Michael Kennedy,Corporate,United States,Manchester,Connecticut,6040,East,Chuck Magee,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,Not,7.36,2,0.00,0.15,41.7834017,-72.5231973
369,CA-2016-155516,10/21/2016,10/21/2016,Same Day,MK-17905,Michael Kennedy,Corporate,United States,Manchester,Connecticut,6040,East,Chuck Magee,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,Not,104.79,7,0.00,29.34,41.7834017,-72.5231973
370,CA-2016-155516,10/21/2016,10/21/2016,Same Day,MK-17905,Michael Kennedy,Corporate,United States,Manchester,Connecticut,6040,East,Chuck Magee,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Not,1043.92,4,0.00,271.42,41.7834017,-72.5231973
371,CA-2017-104745,5/29/2017,5/29/2017,Standard Class,GT-14755,Guy Thornton,Consumer,United States,Harlingen,Texas,78550,Central,Kelly Williams,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,Not,25.92,5,0.20,9.40,26.1907543,-97.6960599
372,CA-2017-104745,5/29/2017,5/29/2017,Standard Class,GT-14755,Guy Thornton,Consumer,United States,Harlingen,Texas,78550,Central,Kelly Williams,OFF-ST-10002205,Office Supplies,Storage,File Shuttle I and Handi-File,Not,53.42,3,0.20,4.67,26.1907543,-97.6960599
373,US-2014-119137,7/23/2014,7/27/2014,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Tucson,Arizona,85705,West,Anna Andreadi,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,Not,8.16,5,0.70,-5.71,32.2228765,-110.974847
374,US-2014-119137,7/23/2014,7/27/2014,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Tucson,Arizona,85705,West,Anna Andreadi,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,Not,1023.94,8,0.20,179.19,32.2228765,-110.974847
375,US-2014-119137,7/23/2014,7/27/2014,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Tucson,Arizona,85705,West,Anna Andreadi,OFF-AR-10000658,Office Supplies,Art,Newell 324,Not,9.24,1,0.20,0.92,32.2228765,-110.974847
376,US-2014-119137,7/23/2014,7/27/2014,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Tucson,Arizona,85705,West,Anna Andreadi,TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,Not,479.04,10,0.20,-29.94,32.2228765,-110.974847
377,US-2016-134656,9/28/2016,9/28/2016,First Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Quincy,Illinois,62301,Central,Kelly Williams,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,Not,99.14,4,0.20,30.98,39.9356016,-91.4098727
378,US-2017-134481,8/27/2017,8/27/2017,Standard Class,AR-10405,Allen Rosenblatt,Corporate,United States,Franklin,Massachusetts,2038,East,Chuck Magee,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Not,1488.42,7,0.30,-297.68,42.0825801,-71.3971167
379,CA-2015-130792,4/28/2015,5/5/2015,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Houston,Texas,77095,Central,Kelly Williams,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,Not,8.65,3,0.80,-20.33,29.7589382,-95.3676974
380,CA-2015-130792,4/28/2015,5/5/2015,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Houston,Texas,77095,Central,Kelly Williams,OFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,Not,23.83,3,0.20,2.68,29.7589382,-95.3676974
381,CA-2015-130792,4/28/2015,5/5/2015,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Houston,Texas,77095,Central,Kelly Williams,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Not,12.18,4,0.80,-18.87,29.7589382,-95.3676974
382,CA-2016-134775,10/28/2016,10/29/2016,First Class,AS-10285,Alejandro Savely,Corporate,United States,San Francisco,California,94109,West,Anna Andreadi,OFF-PA-10004734,Office Supplies,Paper,Southworth Structures Collection,Yes,50.96,7,0.00,25.48,37.7792588,-122.4193286
383,CA-2016-134775,10/28/2016,10/29/2016,First Class,AS-10285,Alejandro Savely,Corporate,United States,San Francisco,California,94109,West,Anna Andreadi,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",Yes,49.54,3,0.20,17.34,37.7792588,-122.4193286
384,CA-2015-125395,6/26/2015,6/29/2015,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Taylor,Michigan,48180,Central,Kelly Williams,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,Not,41.90,2,0.00,8.80,42.240872,-83.2696509
385,US-2015-168935,11/27/2015,11/27/2015,Standard Class,DO-13435,Denny Ordway,Consumer,United States,Pembroke Pines,Florida,33024,South,Cassandra Brandow,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",Not,375.46,3,0.45,-157.01,26.0061943,-80.2872086
386,US-2015-168935,11/27/2015,11/27/2015,Standard Class,DO-13435,Denny Ordway,Consumer,United States,Pembroke Pines,Florida,33024,South,Cassandra Brandow,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,Not,83.98,3,0.20,-1.05,26.0061943,-80.2872086
387,CA-2015-122756,3/12/2015,7/12/2015,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,TEC-MA-10001681,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server,Not,482.34,4,0.70,-337.64,39.9527237,-75.1635262
388,CA-2015-122756,3/12/2015,7/12/2015,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,Not,2.96,1,0.20,0.78,39.9527237,-75.1635262
389,CA-2014-115973,11/24/2014,11/26/2014,First Class,NG-18430,Nathan Gelder,Consumer,United States,Cincinnati,Ohio,45231,East,Chuck Magee,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,Not,2.62,1,0.20,0.43,39.1014537,-84.5124602
390,CA-2017-101798,11/12/2017,12/15/2017,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,New York City,New York,10009,East,Chuck Magee,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",Not,23.36,4,0.20,7.88,40.7127281,-74.0060152
391,CA-2017-101798,11/12/2017,12/15/2017,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,New York City,New York,10009,East,Chuck Magee,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Not,39.98,2,0.00,13.59,40.7127281,-74.0060152
392,US-2014-135972,9/21/2014,9/23/2014,Second Class,JG-15115,Jack Garza,Consumer,United States,Des Moines,Washington,98198,West,Anna Andreadi,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,Not,246.38,2,0.20,27.72,47.398829,-122.3099093
393,US-2014-135972,9/21/2014,9/23/2014,Second Class,JG-15115,Jack Garza,Consumer,United States,Des Moines,Washington,98198,West,Anna Andreadi,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,Not,1799.97,3,0.00,701.99,47.398829,-122.3099093
394,US-2014-134971,7/6/2014,10/6/2014,Second Class,BP-11095,Bart Pistole,Corporate,United States,Peoria,Illinois,61604,Central,Kelly Williams,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,Not,12.46,3,0.80,-20.56,40.6938609,-89.5891008
395,CA-2017-102946,6/30/2017,6/30/2017,Standard Class,VP-21730,Victor Preis,Home Office,United States,Las Vegas,Nevada,89115,West,Anna Andreadi,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,Not,75.79,3,0.20,25.58,36.1672559,-115.148516
396,CA-2017-165603,10/17/2017,10/19/2017,Second Class,SS-20140,Saphhira Shifley,Corporate,United States,Warwick,Rhode Island,2886,East,Chuck Magee,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,Not,49.96,2,0.00,9.49,41.69927895,-71.45817245546176
397,CA-2017-165603,10/17/2017,10/19/2017,Second Class,SS-20140,Saphhira Shifley,Corporate,United States,Warwick,Rhode Island,2886,East,Chuck Magee,OFF-PA-10002552,Office Supplies,Paper,Xerox 1958,Not,12.96,2,0.00,6.22,41.69927895,-71.45817245546176
398,CA-2015-122259,10/31/2015,10/31/2015,Standard Class,HP-14815,Harold Pawlan,Home Office,United States,Jackson,Michigan,49201,Central,Kelly Williams,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",Not,70.12,4,0.00,21.04,42.2465036,-84.4016963
399,CA-2016-108987,8/9/2016,10/9/2016,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,77036,Central,Kelly Williams,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,Not,35.95,3,0.20,3.60,29.7589382,-95.3676974
400,CA-2016-108987,8/9/2016,10/9/2016,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,77036,Central,Kelly Williams,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Not,2396.27,4,0.32,-317.15,29.7589382,-95.3676974
401,CA-2016-108987,8/9/2016,10/9/2016,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,77036,Central,Kelly Williams,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",Not,131.14,4,0.20,-32.78,29.7589382,-95.3676974
402,CA-2016-108987,8/9/2016,10/9/2016,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,77036,Central,Kelly Williams,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Not,57.58,2,0.20,0.72,29.7589382,-95.3676974
403,CA-2014-113166,12/24/2014,12/26/2014,First Class,LF-17185,Luke Foster,Consumer,United States,Miami,Florida,33180,South,Cassandra Brandow,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,Not,9.57,2,0.20,3.47,25.7741728,-80.19362
404,CA-2014-155208,4/16/2014,4/20/2014,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Wilmington,North Carolina,28403,South,Cassandra Brandow,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Not,39.07,6,0.20,9.77,34.2257282,-77.9447107
405,CA-2017-117933,12/24/2017,12/29/2017,Standard Class,RF-19840,Roy Französisch,Consumer,United States,New York City,New York,10024,East,Chuck Magee,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,Not,35.91,3,0.00,9.70,40.7127281,-74.0060152
406,CA-2017-117457,8/12/2017,12/12/2017,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,Anna Andreadi,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Not,179.95,5,0.00,37.79,37.7792588,-122.4193286
407,CA-2017-117457,8/12/2017,12/12/2017,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,Anna Andreadi,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,Not,1199.98,3,0.20,434.99,37.7792588,-122.4193286
408,CA-2017-117457,8/12/2017,12/12/2017,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,Anna Andreadi,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",Not,27.15,5,0.00,13.30,37.7792588,-122.4193286
409,CA-2017-117457,8/12/2017,12/12/2017,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,Anna Andreadi,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",Not,1004.02,7,0.20,-112.95,37.7792588,-122.4193286
410,CA-2017-117457,8/12/2017,12/12/2017,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,Anna Andreadi,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",Not,9.68,1,0.00,4.65,37.7792588,-122.4193286
411,CA-2017-117457,8/12/2017,12/12/2017,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,Anna Andreadi,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,Not,28.35,9,0.00,13.61,37.7792588,-122.4193286
412,CA-2017-117457,8/12/2017,12/12/2017,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,Anna Andreadi,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,Not,55.98,1,0.00,27.43,37.7792588,-122.4193286
413,CA-2017-117457,8/12/2017,12/12/2017,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,Anna Andreadi,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Not,1336.83,13,0.15,31.45,37.7792588,-122.4193286
414,CA-2017-117457,8/12/2017,12/12/2017,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,Anna Andreadi,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,Not,113.57,2,0.20,-18.45,37.7792588,-122.4193286
415,CA-2017-142636,3/11/2017,7/11/2017,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Seattle,Washington,98105,West,Anna Andreadi,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,Not,139.86,7,0.00,65.73,47.6038321,-122.330062
416,CA-2017-142636,3/11/2017,7/11/2017,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Seattle,Washington,98105,West,Anna Andreadi,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,Not,307.14,4,0.20,26.87,47.6038321,-122.330062
417,CA-2017-122105,6/24/2017,6/28/2017,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Huntington Beach,California,92646,West,Anna Andreadi,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,Not,95.92,8,0.00,25.90,33.6783336,-118.000016
418,CA-2016-148796,4/14/2016,4/18/2016,Standard Class,PB-19150,Philip Brown,Consumer,United States,Los Angeles,California,90004,West,Anna Andreadi,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,Yes,383.80,5,0.20,38.38,34.0536909,-118.242766
419,CA-2017-154816,6/11/2017,10/11/2017,Standard Class,VB-21745,Victoria Brennan,Corporate,United States,Richmond,Kentucky,40475,South,Cassandra Brandow,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,Not,5.78,1,0.00,2.83,37.7478572,-84.2946539
420,CA-2017-110478,4/3/2017,9/3/2017,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90045,West,Anna Andreadi,OFF-AR-10001573,Office Supplies,Art,American Pencil,Not,9.32,4,0.00,2.70,34.0536909,-118.242766
421,CA-2017-110478,4/3/2017,9/3/2017,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90045,West,Anna Andreadi,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",Not,15.25,1,0.00,7.01,34.0536909,-118.242766
422,CA-2014-142048,6/22/2014,6/25/2014,First Class,JE-15745,Joel Eaton,Consumer,United States,Louisville,Colorado,80027,West,Anna Andreadi,TEC-AC-10004114,Technology,Accessories,KeyTronic 6101 Series - Keyboard - Black,Not,196.75,6,0.20,56.57,39.977763,-105.1319296
423,CA-2017-125388,10/19/2017,10/23/2017,Standard Class,MP-17965,Michael Paige,Corporate,United States,Lawrence,Massachusetts,1841,East,Chuck Magee,FUR-FU-10004712,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",Not,56.56,4,0.00,14.71,42.7070354,-71.1631137
424,CA-2017-125388,10/19/2017,10/23/2017,Standard Class,MP-17965,Michael Paige,Corporate,United States,Lawrence,Massachusetts,1841,East,Chuck Magee,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,Not,32.70,3,0.00,8.50,42.7070354,-71.1631137
425,CA-2017-155705,8/21/2017,8/23/2017,Second Class,NF-18385,Natalie Fritzler,Consumer,United States,Jackson,Mississippi,39212,South,Cassandra Brandow,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,Not,866.40,4,0.00,225.26,32.2998686,-90.1830408
426,CA-2017-149160,11/23/2017,11/26/2017,Second Class,JM-15265,Janet Molinari,Corporate,United States,Canton,Michigan,48187,Central,Kelly Williams,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,Not,28.40,2,0.00,11.08,42.299825150000004,-83.48728667113446
427,CA-2017-149160,11/23/2017,11/26/2017,Second Class,JM-15265,Janet Molinari,Corporate,United States,Canton,Michigan,48187,Central,Kelly Williams,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,Not,287.92,8,0.00,138.20,42.299825150000004,-83.48728667113446
428,CA-2014-101476,12/9/2014,12/9/2014,First Class,SD-20485,Shirley Daniels,Home Office,United States,New Rochelle,New York,10801,East,Chuck Magee,TEC-MA-10000029,Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",Not,69.99,1,0.00,30.10,40.9115386,-73.7826363
429,CA-2017-152275,1/10/2017,8/10/2017,Standard Class,KH-16630,Ken Heidel,Corporate,United States,San Antonio,Texas,78207,Central,Kelly Williams,OFF-AR-10000369,Office Supplies,Art,Design Ebony Sketching Pencil,Not,6.67,6,0.20,0.50,29.4246002,-98.4951405
430,US-2016-123750,4/15/2016,4/21/2016,Standard Class,RB-19795,Ross Baird,Home Office,United States,Gastonia,North Carolina,28052,South,Cassandra Brandow,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,Not,189.59,2,0.70,-145.35,35.2622654,-81.1838186
431,US-2016-123750,4/15/2016,4/21/2016,Standard Class,RB-19795,Ross Baird,Home Office,United States,Gastonia,North Carolina,28052,South,Cassandra Brandow,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Not,408.74,7,0.20,76.64,35.2622654,-81.1838186
